DrugBank ID,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
41,938.203977,24.43251065,21.10440614,21.10440614,15.84243279,11.37931587,11.37931587,8.653784145,8.653784145,6.424875285,6.424875285,4.225326818,4.225326818,5.414990469,5.261891555,0,5.917906046,11.49902367,49.41445284,5.563451492,28.43919017,30.33183534,37.93064449,18.94745182,454.2831577,0.848484848,1.424242424,1.96969697,0.518518519,-2.91,33,416.307,26.3431792,12.36215577,6.326433952,198.5692233,10.24210534,0.492869979,10.24210534,0.160544318,0.164510306,0.160544318,-0.579621869,-0.492869979,5.09308,131.656,454.611,0,6,0,0,0,2,0,2,6,0,6,0,13,0,0,0,180,23.84736155,0,22.99804733,0,0,0,0,0,5.261891555,0,25.98020854,74.16517056,6.544756406,39.92340195,2,18.94745182,0,5.261891555,4.899909731,5.917906046,38.52492974,48.57637496,47.52510539,0,29.06726865,18.94745182,0,22.99804733,0,53.47628469,11.83581209,17.24901891,37.81602063,36.39820241,0,0,0,63.95,21.58332408,0,2.313267957,10.24210534,1.604647476,2.987343779,14.51170227,2.611084525,6.060729342,8.669128563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419904876,454.611,5.09308
42,434.2916414,11.7067423,8.353529467,8.353529467,7.613392203,4.765732521,4.765732521,3.519224714,3.519224714,2.439844737,2.439844737,1.60309527,1.60309527,24.12557734,9.901064579,0,18.97604287,0,4.567099648,6.327320075,0,0,9.967957042,15.57705783,228.0858549,1.6875,2.4375,3,0.625,-1.51,16,216.112,10.98979141,4.160618689,1.896063817,90.3226235,11.43642621,0.393568836,11.43642621,0.353678961,0.112496667,0.353678961,-0.80606198,-0.393568836,-2.1388,52.324,228.208,4,8,0,1,1,0,1,1,8,3,8,0,2,0,1,1,88,20.68358522,18.65918763,0,5.948339281,0,5.689743398,4.567099648,9.778515705,4.983978521,0,0,0,6.420821623,12.71084835,2,14.94991774,5.948339281,0,14.53505669,0,24.85665557,12.34054944,16.81160066,0,0,11.42341088,5.948339281,0,0,43.56292622,4.736862954,0,12.64872279,11.12185726,0,0,0,123.49,6.405907029,0,18.54635913,18.39117777,4.647017511,-0.112496667,0,-0.7413048,-0.303326641,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527362443,228.208,-2.1388
43,1319.303868,31.16204327,23.08726467,23.08726467,20.38715691,13.50521921,13.50521921,10.62787112,10.62787112,7.702311237,7.702311237,5.202472917,5.202472917,85.65538969,45.64675634,0,34.98232045,5.563451492,6.066367068,32.23263595,6.066367068,0,0,28.42117772,610.1897704,0.837209302,1.534883721,2.23255814,0.535714286,-3.25,43,576.293,31.18346939,12.39375991,6.083570666,244.5067412,12.89260267,0.50690696,12.89260267,0.228727824,0.045718968,0.228727824,-1.771235463,-0.50690696,-1.1566,140.6989,610.565,8,15,0,3,3,2,0,2,15,8,15,0,7,0,2,2,236,69.27339688,71.64371809,23.57229534,6.290026729,0,0,4.794537184,0,0,0,6.066367068,24.61992283,12.13273414,26.24146752,5,74.06793407,5.783244946,0,0,0,80.86030977,13.71667951,41.45873833,0,28.74755917,14.21058886,0,28.74755917,0,121.7639282,14.21058886,0,35.36996538,30.33183534,0,0,0,234.29,33.13689164,0,12.89260267,82.24882852,0.373459863,-0.998558346,6.897092846,-15.908523,0.964214877,1.393990928,0,6,6,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18471661,610.565,-1.1566
44,776.5601099,15.36359655,11.58692094,11.58692094,10.81319305,6.658292724,6.658292724,4.745652857,4.745652857,3.412195967,3.412195967,2.328517845,2.328517845,0,0,0,6.041840829,11.12690298,11.12690298,6.327320075,35.27459128,24.26546827,22.22110295,10.52378311,285.1014454,0.818181818,1.318181818,1.681818182,0.058823529,-3.44,22,274.222,13.53881876,5.903761034,2.561928187,127.2524587,8.917601693,0.240997424,8.917601693,0.137292555,0.150013228,0.137292555,-0.150013228,-0.240997424,2.65916,79.577,285.31,0,5,0,0,0,2,1,3,5,0,5,0,3,0,0,0,104,0,18.69648098,0,0,0,0,0,9.665781456,15.62246492,0,24.26546827,35.39237126,0,23.26534561,3,0,0,10.52378311,14.76446326,0,6.041840829,0,83.43938266,0,12.13844263,0,0,0,0,14.76446326,0,22.66222574,28.2956468,61.1855767,0,0,0,78.29,1.752739985,0,4.008700554,22.06525016,3.213197029,0,18.81986332,3.140248961,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740744242,285.31,2.65916
45,1213.198123,18.92192077,14.52167094,14.52167094,12.91887065,8.719417486,8.719417486,6.976169032,6.976169032,5.491150343,5.491150343,3.973092804,3.973092804,11.5703561,19.80212916,0,24.33648232,34.5762161,10.94967571,0,35.75630512,6.066367068,4.983978521,4.736862954,364.1059216,1.259259259,2.074074074,2.851851852,0.25,-3.19,27,348.229,16.01798889,5.170303449,2.02690862,153.0224766,13.02456843,0.507941552,13.02456843,0.342676338,0.110128531,0.342676338,-1.825669889,-0.507941552,1.7852,96.1896,364.357,2,7,0,2,2,1,2,3,7,2,7,0,1,0,0,0,136,19.51701739,12.3563938,5.601050811,0,5.559266895,5.969305288,4.794537184,9.778515705,0,0,6.9237372,36.75265697,16.5131272,29.0127646,5,19.74445493,16.87223022,0,9.551078169,0,32.097248,0,57.3759939,0,17.13736782,5.559266895,0,5.749511833,0,25.73343825,28.28408932,0,30.0349133,35.12637253,0,22.29078092,0,101.65,6.64685198,0,29.83000117,21.30933928,1.251536954,-0.585111573,8.482419218,0.110128531,1.871501103,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.499432745,364.357,1.7852
46,1148.949793,24.82769817,17.77732511,17.77732511,16.1887796,10.15942826,10.15942826,7.450735267,7.450735267,5.122721166,5.122721166,3.393789233,3.393789233,41.90956048,29.07921332,0,35.98261785,18.64223799,0,17.03264387,12.13273414,0,25.91832285,10.84019487,473.1658961,1.264705882,1.970588235,2.588235294,0.3,-4.62,34,450.262,24.03093646,10.33118874,5.590553976,191.7167722,12.33183493,0.481229256,12.33183493,0.325721201,0.060325648,0.325721201,-1.328337764,-0.481229256,-0.7311,120.7823,473.446,8,14,0,1,1,1,1,2,9,7,14,0,10,0,0,0,180,36.79699781,6.041840829,11.50524905,12.35843459,11.46644662,11.93861058,24.16212726,4.794537184,4.983978521,0,0,30.6862899,30.7611722,6.041840829,3,29.39120353,47.39686022,0,15.28474565,0,24.9253249,34.35666723,40.18272384,0,0,32.14320992,23.14097461,0,0,69.61009191,14.38361155,0,23.19963192,29.06000546,0,0,0,219.84,0,0,65.73596567,26.26545606,5.837949637,-3.004042551,4.363923629,-0.100897929,0.568312159,0,2,0,0,1,0,2,1,0,2,2,4,2,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213131482,473.446,-0.7311
47,190.8183502,11.1378282,8.164979739,10.43718779,6.447264863,4.421958467,4.421958467,3.2224714,3.2224714,2.057812021,2.057812021,1.188232006,1.188232006,11.93861058,0,0,33.14894872,0,12.84164325,12.84164325,0,0,0,31.26946411,399.0747009,0.933333333,1.2,1.333333333,0.75,-0.451688312,15,383.176,16.95947329,8.824483561,8.536836805,102.273227,9.099537037,2,9.099537037,2,0,0.472814821,-1.824074074,-0.472814821,-0.6319,49.6904,399.304,6,6,1,0,1,0,0,0,4,4,7,0,0,1,0,1,90,21.68038974,0,0,0,0,33.00387764,0,9.589074368,0,0,12.84164325,12.84164325,12.08368166,0,1,40.86739622,11.93861058,0,0,11.46733495,37.76696815,0,0,0,0,11.46733495,0,0,0,34.23534702,30.65434143,0,25.68328649,0,0,0,0,126.64,0,0,18.19907407,14.78240741,11.30648148,-3.648148148,0.5625,4.797685185,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401957709,399.304,-0.6319
48,2257.091393,41.86286759,35.30018383,35.30018383,28.22071452,21.21307729,21.21307729,18.20394764,18.20394764,15.59875553,15.59875553,13.50609086,13.50609086,57.50079611,19.80212916,4.794537184,11.95974688,82.56167509,33.41114219,21.14333228,7.109797541,50.06052439,39.06857233,18.94745182,810.4203794,0.949152542,1.711864407,2.406779661,0.586956522,-4.43,59,752.525,40.00045548,13.80160672,5.196998741,345.1395957,15.32199407,0.496343359,15.32199407,0.343611226,0.098622696,0.343611226,-2.301098413,-0.496343359,3.9909,220.4283,810.989,3,13,1,5,6,2,1,3,12,3,13,0,7,1,2,3,316,39.04439486,11.1645023,6.103966388,5.601050811,0,17.90791586,19.38889383,4.794537184,0,0,44.19861582,74.24722931,90.93631434,32.97228426,9,43.54411816,34.49822707,0,14.78379798,11.33289652,99.51587194,66.00075637,70.93452509,0,5.749511833,9.636772685,5.687386275,5.749511833,0,133.3953649,45.84500298,11.33289652,75.25960218,48.55024262,0,10.90292493,0,154.1,23.93651777,0,53.16144392,26.3309124,-1.624673022,-1.562821362,10.95278424,5.944736805,8.624607439,6.153158472,0,2,0,0,0,1,1,0,0,0,3,3,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179801054,810.989,3.9909
49,596.7962802,13.56854962,10.18003016,10.18003016,9.0753874,6.097128166,6.097128166,4.773307727,4.773307727,3.618311971,3.618311971,2.609612873,2.609612873,11.94902056,14.38361155,0,18.23518108,24.2164158,5.563451492,4.899909731,18.19910121,0,5.316788604,5.733667477,259.0956913,1.263157895,2.052631579,2.736842105,0.307692308,-2.37,19,246.161,11.70535247,4.081360286,1.758964381,109.1084885,12.28074169,0.398430342,12.28074169,0.254766125,0.197408352,0.254766125,-0.586111111,-0.398430342,0.0298,66.8996,259.265,3,6,0,2,2,1,0,1,4,2,6,0,1,0,1,1,98,10.63357721,6.041840829,0,11.81435946,5.907179729,0,19.70040016,0,0,0,6.066367068,18.55355576,29.77986729,0,3,14.38361155,23.40892546,0,10.21669833,0,25.42824048,5.733667477,29.32600419,0,0,11.05045608,5.687386275,0,0,28.66328975,16.13383077,0,28.76308341,18.19910121,0,0,0,92.5,0,0,36.71822631,2.265185421,7.712509921,-0.891018046,4.580581328,0.621343301,0.326505102,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549434913,259.265,0.0298
50,696.8034648,15.14589989,10.89287493,10.89287493,9.952397498,6.368997045,6.368997045,4.999660466,4.999660466,3.514868398,3.514868398,2.465957939,2.465957939,12.20793278,25.53263697,0,35.16838079,11.12690298,0,30.33183534,0,0,0,4.736862954,290.0790382,0.904761905,1.666666667,2.380952381,0.2,-2.6,21,276.159,13.38615917,4.746545499,2.295403168,119.6622065,10.18034297,0.507679031,10.18034297,0.157304618,0.142543199,0.157304618,-0.933439153,-0.507679031,1.5461,72.623,290.271,5,6,0,1,1,2,0,2,6,5,6,0,1,0,0,0,110,30.26949993,23.35250189,11.49902367,0,0,0,0,0,0,0,6.066367068,17.69618563,24.11700725,6.103966388,3,30.26949993,0,0,0,0,18.6287544,0,41.45873833,0,28.74755917,4.736862954,0,28.74755917,0,31.63660336,6.420821623,0,17.23086937,30.33183534,0,0,0,110.38,5.624025888,0,0,48.29762027,0.894289756,-0.588932771,6.666153275,-1.559823082,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509592731,290.271,1.5461
51,0,2,0.894427191,0.894427191,1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51447079,34.0054793,1,1,1,0,-0.08,2,31.998,1.92,0.92,-14.58,11.89207173,6,0.254557431,6,-0.254557431,6,0.254557431,6,-0.254557431,0.0174,5.2576,34.014,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,14,0,0,0,0,0,0,10.51447079,0,0,0,0,0,0,0,0,10.51447079,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51447079,0,0,0,0,0,0,0,40.46,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292487473,34.014,0.0174
52,177.9357738,13.47684521,12.25495682,12.25495682,8.77005561,7.988391115,7.988391115,5.38637923,5.38637923,3.494195557,3.494195557,2.293992678,2.293992678,5.969305288,4.794537184,0,0,6.420821623,12.84164325,70.62903785,0,0,6.9237372,5.106527395,256.2402303,0.666666667,1,1.333333333,0.9375,-0.53,18,224.174,17.47,14.53071645,15.47,113.1691386,10.30065142,0.48123039,10.30065142,0.302839557,0.345,0.302839557,-0.654562036,-0.48123039,5.5523,77.9478,256.43,1,2,0,0,0,0,0,0,1,1,2,0,14,0,0,0,108,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,83.97359667,6.420821623,6.420821623,0,0,9.901064579,5.969305288,0,0,0,96.81523992,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,96.81523992,0,0,0,0,37.3,0,0,10.30065142,8.490622453,0,-0.654562036,0,17.26957448,2.260380357,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.413489783,256.43,5.5523
53,134.1073697,5.112884175,3.964101615,3.964101615,3.39384685,2.199358737,2.199358737,1.410683603,1.410683603,0.799572491,0.799572491,0.453038919,0.453038919,0,0,0,0,0,5.687386275,0,0,30.33183534,0,5.733667477,93.05784922,1,1.571428571,1.857142857,0,-0.98,7,86.073,4.186112957,1.646196216,0.92905918,42.77129382,5.357777778,0.398728829,5.357777778,0.031347593,0.821759259,0.031347593,0.821759259,-0.398728829,1.2688,30.8544,93.129,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,36,5.733667477,0,0,0,0,0,0,0,0,0,18.19910121,12.13273414,5.687386275,0,1,0,5.687386275,0,0,0,0,5.733667477,30.33183534,0,0,5.733667477,5.687386275,0,0,0,0,0,0,30.33183534,0,0,0,26.02,0,0,0,0,6.179537037,0,9.48712963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480075463,93.129,1.2688
54,1809.06472,50.29358901,42.43319268,42.43319268,32.28758813,25.00642651,25.00642651,20.15622352,20.15622352,14.87647057,14.87647057,10.4941753,10.4941753,77.76223202,39.2922681,0,74.12830439,63.36049914,11.99392615,12.00970727,41.06682679,58.07504933,0,28.42117772,957.5813563,0.852941176,1.588235294,2.264705882,0.754716981,-3.41,68,874.576,57.17129658,27.26301013,15.29533481,404.565921,14.45791231,0.460091562,14.45791231,0.328662805,0.015799326,0.328662805,-2.433454897,-0.460091562,6.1972,255.9564,958.24,3,15,1,3,4,0,0,0,14,3,15,0,9,1,2,3,384,48.64066964,30.13698494,5.783244946,5.787111153,11.69042468,5.969305288,19.17814874,4.794537184,0,0,71.07480664,106.9556178,58.46951041,37.62962948,4,67.71344583,29.22621986,0,4.899909731,35.50743628,180.0727366,41.08791296,47.6023297,0,0,0,0,0,0,145.0903414,52.39386364,35.50743628,125.5160199,47.6023297,0,0,0,204.66,35.55577254,0,72.12992678,32.79229502,1.264651579,-7.961755021,-1.144922472,11.98928188,12.87400825,4.584074774,0,3,2,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133923869,958.24,6.1972
55,1468.590752,23.7503479,17.32446616,18.89689169,15.69750908,9.961542417,11.99177212,7.363390059,9.641694027,5.009760232,6.738359753,3.452862267,4.711078727,38.69181555,17.60274922,4.390415048,11.3163051,28.04030786,17.69618563,6.196843572,43.45241611,0,14.69005191,11.60093989,489.0725466,1.121212121,1.848484848,2.545454545,0.130434783,-3.3,33,471.787,22.87835199,8.915150055,4.598887138,193.2223301,15.10238934,0.345390208,15.10238934,0.232305136,0.000297348,0.232305136,-3.839656043,-0.345390208,5.5442,124.0307,489.931,2,6,0,0,0,2,2,4,4,2,10,0,7,0,0,0,170,4.983978521,11.46439806,5.817220841,15.8065361,0,0,9.516632049,22.1826056,0,0,30.65741123,42.31610846,33.92944765,17.00369137,4,21.99316426,44.1282637,0,9.967957042,0,13.34455882,10.47494847,82.6422346,0,11.12690298,4.722094864,14.46821637,0,11.60093989,29.92185258,10.02329115,11.63444168,29.26599899,54.85825662,5.022633314,22.16030442,0,91.92,55.81082308,5.932253151,20.29041966,0.924914749,0.473889852,-3.56934956,10.46296239,3.223514896,1.651338937,-3.839656043,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.333090633,489.931,5.5442
56,759.043647,20.51829709,15.94776776,15.94776776,13.3630811,9.137899145,9.137899145,6.964666143,6.964666143,4.113162283,4.113162283,2.75396693,2.75396693,30.91578522,19.63711952,0,18.03265566,6.420821623,5.563451492,18.59053071,0,44.17930974,20.60153425,0,384.1968857,1.107142857,1.821428571,2.392857143,0.368421053,-2.775064935,28,359.045,21.52417216,10.53103936,6.75018304,164.1161124,12.82666698,0.474964712,12.82666698,0.474964712,0.091930561,0.425736095,-1.694984426,-0.425736095,0.3606,105.0095,384.245,4,8,0,0,0,1,1,2,6,4,9,0,9,0,0,0,148,20.68162236,11.73576882,0,5.907179729,5.907179729,7.118392334,14.57305289,4.983978521,0,0,44.17930974,17.90217916,18.81450877,12.13803617,2,19.63711952,18.93275179,0,20.60153425,5.917906046,38.67215107,0,60.17974554,0,0,10.63357721,0,0,0,50.93178741,11.21535881,5.917906046,36.32021269,48.92236606,0,0,0,124.44,0,0,33.07797794,24.45079434,0.945682765,-1.7203417,8.326027305,4.783819581,3.831024194,-1.694984426,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463046153,384.245,0.3606
57,2325.075676,65.97699785,56.06519281,56.06519281,39.20908852,30.56184257,30.56184257,26.09260201,26.09260201,16.07656562,16.07656562,10.68129901,10.68129901,155.7998262,48.25736205,9.589074368,55.7757323,6.420821623,9.799819462,87.68072693,54.5421805,61.4659177,21.26715442,0,1201.841368,0.458823529,0.870588235,1.317647059,0.790322581,-6.13,85,1090.747,76.88267909,34.87150528,21.65558178,508.3945471,15.12954023,0.390126486,15.12954023,0.245643649,0.022871036,0.245643649,-1.609939614,-0.390126486,3.269,328.4446,1202.635,5,23,0,1,1,0,0,0,12,5,23,0,15,0,1,1,486,60.67304993,60.41840829,0,64.97897702,0,0,52.73990902,0,0,0,109.084361,100.7214837,49.33370388,12.64872279,1,57.84643642,64.97897702,0,55.56652253,41.42534232,222.7508368,55.87846028,12.15204021,0,0,21.26715442,0,0,0,226.7857075,52.73990902,41.42534232,156.2284621,12.15204021,0,0,0,278.8,0,0,168.5176416,23.06363415,0,-9.707807855,-12.32715344,3.042918338,29.32854506,9.915555435,0,1,1,0,0,0,0,0,0,0,11,11,0,0,0,7,4,0,0,7,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147924715,1202.635,3.269
58,2532.551918,46.40899138,36.44928959,39.65470828,30.86507465,21.68118537,26.01107489,17.4898325,22.61169354,12.18075361,16.46213864,8.491267153,11.63300166,52.79624858,34.8013763,0,10.97844196,56.11070876,74.70185079,40.60427964,12.13273414,47.18666434,45.99672633,16.33780284,973.2955098,0.861538462,1.538461538,2.2,0.425531915,-4.1,65,919.194,48.82235248,20.82219146,12.66871277,389.2527073,14.17796398,0.501490163,14.17796398,0.501490163,0.001861688,0.380358391,-6.05287182,-0.380358391,8.8332,251.8865,974.634,2,11,1,2,3,4,0,4,11,2,18,0,16,0,2,2,350,14.95356129,4.895483476,0,0,25.76772402,5.508330501,14.59435665,21.55768883,13.17124514,11.76188495,61.35335416,108.9648707,85.32170024,23.79663368,7,39.53823925,66.07842594,0,14.52191433,5.414990469,65.76738265,81.54136712,118.7845139,0,0,14.9387932,24.54601769,0,23.36282484,115.4174333,24.59740724,5.414990469,55.45220106,117.3214281,5.022633314,5.57310453,0,128.36,103.1402179,7.637150357,18.99174299,3.707770075,-1.01485828,-0.653416401,25.79065339,3.598181286,11.63947688,-10.89247374,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.104648967,974.634,8.8332
